marka,model,araba_yasi,kilometre,motor_gucu,fiyat
plymouth,Voyager,13,388000,145,537000
plymouth,Voyager,15,258000,145,547000
plymouth,Voyager,17,268000,145,537000
porsche,911,21,343300,288,2666000
porsche,911,22,398228,288,2666000
porsche,911,25,329568,288,2666000
porsche,911,20,330000,288,2700000
porsche,911,21,380000,288,2700000
porsche,911,24,310000,288,2700000
porsche,911,26,350000,288,2600000
porsche,911,20,350000,288,2650000
porsche,911,21,410000,288,2600000
porsche,911,24,340000,288,2650000
porsche,911,26,370000,288,2550000
porsche,911,20,335000,288,2680000
porsche,911,21,390000,288,2640000
porsche,911,24,320000,288,2680000
porsche,911,26,360000,288,2580000
porsche,911,20,355000,288,2620000
porsche,911,21,420000,288,2580000
porsche,911,24,350000,288,2620000
porsche,911,26,380000,288,2520000
porsche,911,20,325000,288,2720000
porsche,911,21,370000,288,2720000
porsche,911,24,300000,288,2720000
porsche,911,26,340000,288,2620000
porsche,911,20,345000,288,2670000
porsche,911,21,400000,288,2620000
porsche,911,24,335000,288,2670000
porsche,911,26,365000,288,2570000
porsche,911,20,358000,288,2610000
porsche,911,21,428000,288,2560000
porsche,911,24,358000,288,2610000
porsche,911,26,388000,288,2510000
porsche,911,20,328000,288,2710000
porsche,911,21,388000,288,2680000
porsche,911,24,318000,288,2680000
porsche,911,26,358000,288,2600000
porsche,911,20,348000,288,2650000
porsche,911,21,408000,288,2610000
porsche,911,24,338000,288,2650000
porsche,911,26,378000,288,2550000
porsche,911,20,320000,288,2750000
porsche,911,21,375000,288,2700000
porsche,911,24,305000,288,2700000
porsche,911,26,345000,288,2600000
porsche,718 Cayman,5,48300,207,4771000
porsche,718 Cayman,6,114100,207,4222000
porsche,718 Cayman,7,5000,207,4771000
porsche,718 Cayman,8,193970,207,4222000
porsche,718 Cayman,8,5000,207,4771000
porsche,718 Cayman,9,152740,207,4222000
porsche,718 Cayman,5,55000,207,4600000
porsche,718 Cayman,6,120000,207,4000000
porsche,718 Cayman,7,15000,207,4600000
porsche,718 Cayman,8,200000,207,4000000
porsche,718 Cayman,8,10000,207,4700000
porsche,718 Cayman,9,160000,207,4000000
porsche,718 Cayman,5,45000,207,4850000
porsche,718 Cayman,6,110000,207,4300000
porsche,718 Cayman,7,10000,207,4650000
porsche,718 Cayman,8,180000,207,4300000
porsche,718 Cayman,8,20000,207,4650000
porsche,718 Cayman,9,140000,207,4300000
porsche,718 Cayman,5,50000,207,4700000
porsche,718 Cayman,6,115000,207,4100000
porsche,718 Cayman,7,8000,207,4750000
porsche,718 Cayman,8,190000,207,4100000
porsche,718 Cayman,8,12000,207,4680000
porsche,718 Cayman,9,155000,207,4100000
porsche,718 Cayman,5,58000,207,4550000
porsche,718 Cayman,6,125000,207,3900000
porsche,718 Cayman,7,20000,207,4550000
porsche,718 Cayman,8,210000,207,3900000
porsche,718 Cayman,8,25000,207,4500000
porsche,718 Cayman,9,165000,207,3900000
porsche,718 Cayman,5,42000,207,4900000
porsche,718 Cayman,6,105000,207,4400000
porsche,718 Cayman,7,12000,207,4700000
porsche,718 Cayman,8,170000,207,4400000
porsche,718 Cayman,8,30000,207,4600000
porsche,718 Cayman,9,130000,207,4400000
porsche,718 Cayman,5,53000,207,4650000
porsche,718 Cayman,6,118000,207,4050000
porsche,718 Cayman,7,10000,207,4720000
porsche,718 Cayman,8,198000,207,4050000
porsche,718 Cayman,8,8000,207,4750000
porsche,718 Cayman,9,158000,207,4050000
porsche,718 Cayman,5,47000,207,4800000
porsche,718 Cayman,6,112000,207,4250000
porsche,718 Cayman,7,7000,207,4800000
porsche,718 Cayman,8,188000,207,4250000
porsche,718 Cayman,8,15000,207,4620000
porsche,718 Cayman,9,148000,207,4250000
porsche,718 Cayman,5,56000,207,4580000
porsche,718 Cayman,6,122000,207,3950000
porsche,718 Cayman,7,18000,207,4580000
porsche,718 Cayman,8,202000,207,3950000
porsche,718 Cayman,8,22000,207,4520000
porsche,718 Cayman,9,162000,207,3950000
porsche,Cayman,10,166100,207,2844000
porsche,Cayman,11,116270,207,2844000
porsche,Cayman,13,249150,207,2844000
porsche,Cayman,15,190400,143,1402000
porsche,Cayman,16,133280,143,1402000
porsche,Cayman,18,257040,143,1402000
porsche,Cayman,9,150000,207,2900000
porsche,Cayman,10,130000,207,2900000
porsche,Cayman,12,230000,207,2900000
porsche,Cayman,14,170000,143,1500000
porsche,Cayman,15,150000,143,1500000
porsche,Cayman,17,240000,143,1300000
porsche,Cayman,19,270000,143,1300000
porsche,Cayman,9,180000,207,2800000
porsche,Cayman,10,150000,207,2800000
porsche,Cayman,12,260000,207,2700000
porsche,Cayman,14,200000,143,1300000
porsche,Cayman,15,170000,143,1300000
porsche,Cayman,17,270000,143,1200000
porsche,Cayman,19,300000,143,1200000
porsche,Cayman,9,160000,207,2850000
porsche,Cayman,10,140000,207,2850000
porsche,Cayman,12,240000,207,2850000
porsche,Cayman,14,180000,143,1400000
porsche,Cayman,15,160000,143,1400000
porsche,Cayman,17,250000,143,1350000
porsche,Cayman,19,280000,143,1350000
porsche,Cayman,9,170000,207,2820000
porsche,Cayman,10,155000,207,2820000
porsche,Cayman,12,255000,207,2750000
porsche,Cayman,14,195000,143,1350000
porsche,Cayman,15,165000,143,1350000
porsche,Cayman,17,265000,143,1250000
porsche,Cayman,19,295000,143,1250000
porsche,Cayman,9,152000,207,2880000
porsche,Cayman,10,132000,207,2880000
porsche,Cayman,12,232000,207,2880000
porsche,Cayman,14,172000,143,1480000
porsche,Cayman,15,152000,143,1480000
porsche,Cayman,17,242000,143,1320000
porsche,Cayman,19,272000,143,1320000
porsche,Cayman,9,182000,207,2780000
porsche,Cayman,10,148000,207,2780000
porsche,Cayman,12,262000,207,2680000
porsche,Cayman,14,202000,143,1280000
porsche,Cayman,15,172000,143,1280000
porsche,Cayman,17,272000,143,1180000
porsche,Cayman,19,302000,143,1180000
porsche,Cayman,9,162000,207,2840000
porsche,Cayman,10,138000,207,2840000
porsche,Cayman,12,242000,207,2840000
porsche,Cayman,14,182000,143,1380000
porsche,Cayman,15,162000,143,1380000
porsche,Cayman,17,252000,143,1330000
porsche,Cayman,19,282000,143,1330000
renault,Clio,1,10000,115,1050000
renault,Clio,2,18000,100,990000
renault,Clio,3,41000,100,940000
renault,Clio,4,5000,100,990000
renault,Clio,4,5000,115,1050000
renault,Clio,5,70000,115,980000
renault,Clio,5,29400,100,940000
renault,Clio,6,5000,115,980000
renault,Clio,6,12600,100,990000
renault,Clio,7,95400,90,443000
renault,Clio,7,120000,90,730000
renault,Clio,8,140000,90,680000
renault,Clio,8,148800,90,710200
renault,Clio,9,170000,90,630000
renault,Clio,9,162400,90,680000
renault,Clio,10,180000,90,600000
renault,Clio,10,125160,90,443000
renault,Clio,10,120000,90,730000
renault,Clio,11,234000,90,600000
renault,Clio,12,220000,85,500000
renault,Clio,13,154000,85,500000
renault,Clio,13,273600,90,600000
renault,Clio,15,250000,85,420000
renault,Clio,16,375000,85,420000
renault,Clio,17,175000,85,420000
renault,Clio,21,342400,90,178000
renault,Clio,22,397224,90,178000
renault,Clio,25,321656,90,178000
renault,Clio,1,12000,115,1040000
renault,Clio,2,20000,100,980000
renault,Clio,3,45000,100,920000
renault,Clio,4,10000,100,970000
renault,Clio,4,10000,115,1030000
renault,Clio,5,75000,115,960000
renault,Clio,5,35000,100,920000
renault,Clio,6,10000,115,960000
renault,Clio,6,18000,100,970000
renault,Clio,7,100000,90,430000
renault,Clio,7,130000,90,710000
renault,Clio,8,150000,90,660000
renault,Clio,8,155000,90,700000
renault,Clio,9,180000,90,620000
renault,Clio,9,170000,90,660000
renault,Clio,10,190000,90,580000
renault,Clio,10,135000,90,430000
renault,Clio,10,130000,90,710000
renault,Clio,11,240000,90,580000
renault,Clio,12,230000,85,480000
renault,Clio,13,160000,85,480000
renault,Clio,13,280000,90,580000
renault,Clio,15,260000,85,400000
renault,Clio,16,380000,85,400000
renault,Clio,17,180000,85,400000
renault,Clio,21,350000,90,170000
renault,Clio,22,400000,90,170000
renault,Clio,25,330000,90,170000
renault,Clio,1,14000,115,1030000
renault,Clio,2,22000,100,970000
renault,Clio,3,40000,100,930000
renault,Clio,4,8000,100,980000
renault,Clio,4,8000,115,1040000
renault,Clio,5,65000,115,990000
renault,Clio,5,25000,100,950000
renault,Clio,6,8000,115,990000
renault,Clio,6,10000,100,1000000
renault,Clio,7,90000,90,450000
renault,Clio,7,115000,90,740000
renault,Clio,8,135000,90,690000
renault,Clio,8,140000,90,720000
renault,Clio,9,165000,90,640000
renault,Clio,9,158000,90,690000
renault,Clio,10,175000,90,610000
renault,Clio,10,120000,90,450000
renault,Clio,10,115000,90,740000
renault,Clio,11,230000,90,610000
renault,Clio,12,215000,85,510000
renault,Clio,13,150000,85,510000
renault,Clio,13,270000,90,610000
renault,Clio,15,245000,85,430000
renault,Clio,16,370000,85,430000
renault,Clio,17,170000,85,430000
renault,Clio,21,340000,90,180000
renault,Clio,22,390000,90,180000
renault,Clio,25,320000,90,180000
renault,Clio,1,11000,115,1045000
renault,Clio,2,19000,100,985000
renault,Clio,3,43000,100,935000
renault,Clio,4,7000,100,985000
renault,Clio,4,7000,115,1045000
renault,Clio,5,72000,115,975000
renault,Clio,5,31000,100,935000
renault,Clio,6,7000,115,975000
renault,Clio,6,14000,100,985000
renault,Clio,7,97000,90,438000
renault,Clio,7,122000,90,725000
renault,Clio,8,142000,90,675000
renault,Clio,8,150000,90,705000
renault,Clio,9,172000,90,625000
renault,Clio,9,164000,90,675000
renault,Clio,10,182000,90,595000
renault,Clio,10,127000,90,438000
renault,Clio,10,122000,90,725000
renault,Clio,11,236000,90,595000
renault,Clio,12,222000,85,495000
renault,Clio,13,156000,85,495000
renault,Clio,13,275000,90,595000
renault,Clio,15,252000,85,415000
renault,Clio,16,377000,85,415000
renault,Clio,17,177000,85,415000
renault,Clio,21,344000,90,175000
renault,Clio,22,399000,90,175000
renault,Clio,25,323000,90,175000
renault,Clio,1,13000,115,1035000
renault,Clio,2,21000,100,975000
renault,Clio,3,38000,100,940000
renault,Clio,4,9000,100,975000
renault,Clio,4,9000,115,1035000
renault,Clio,5,68000,115,985000
renault,Clio,5,27000,100,945000
renault,Clio,6,9000,115,985000
renault,Clio,6,11000,100,995000
renault,Clio,7,92000,90,448000
renault,Clio,7,118000,90,735000
renault,Clio,8,138000,90,685000
renault,Clio,8,145000,90,715000
renault,Clio,9,168000,90,635000
renault,Clio,9,160000,90,685000
renault,Clio,10,178000,90,605000
renault,Clio,10,123000,90,448000
renault,Clio,10,118000,90,735000
renault,Clio,11,232000,90,605000
renault,Clio,12,218000,85,505000
renault,Clio,13,152000,85,505000
renault,Clio,13,271000,90,605000
renault,Clio,15,248000,85,425000
renault,Clio,16,373000,85,425000
renault,Clio,17,173000,85,425000
renault,Clio,21,341000,90,179000
renault,Clio,22,396000,90,179000
renault,Clio,25,322000,90,179000
renault,Megane,4,55000,100,890000
renault,Megane,5,38500,100,890000
renault,Megane,6,90000,115,900000
renault,Megane,7,5000,100,890000
renault,Megane,8,153000,115,900000
renault,Megane,9,108000,115,900000
renault,Megane,3,45000,100,910000
renault,Megane,4,35000,100,910000
renault,Megane,5,80000,115,880000
renault,Megane,6,140000,100,850000
renault,Megane,7,160000,115,870000
renault,Megane,8,120000,115,890000
renault,Megane,3,60000,100,870000
renault,Megane,4,40000,100,890000
renault,Megane,5,90000,115,870000
renault,Megane,6,150000,100,830000
renault,Megane,7,170000,115,850000
renault,Megane,8,130000,115,880000
renault,Megane,3,58000,100,880000
renault,Megane,4,39000,100,900000
renault,Megane,5,85000,115,875000
renault,Megane,6,145000,100,840000
renault,Megane,7,165000,115,860000
renault,Megane,8,125000,115,885000
renault,Megane,3,52000,100,900000
renault,Megane,4,37000,100,905000
renault,Megane,5,82000,115,885000
renault,Megane,6,135000,100,860000
renault,Megane,7,155000,115,870000
renault,Megane,8,115000,115,900000
renault,Megane,3,42000,100,920000
renault,Megane,4,33000,100,920000
renault,Megane,5,78000,115,890000
renault,Megane,6,125000,100,870000
renault,Megane,7,145000,115,880000
renault,Megane,8,105000,115,910000
renault,Megane,3,62000,100,860000
renault,Megane,4,42000,100,880000
renault,Megane,5,92000,115,860000
renault,Megane,6,152000,100,820000
renault,Megane,7,172000,115,840000
renault,Megane,8,132000,115,870000
renault,Megane,3,54000,100,895000
renault,Megane,4,39500,100,895000
renault,Megane,5,87000,115,878000
renault,Megane,6,147000,100,838000
renault,Megane,7,167000,115,858000
renault,Megane,8,127000,115,883000
renault,Megane,3,48000,100,905000
renault,Megane,4,36000,100,908000
renault,Megane,5,80000,115,888000
renault,Megane,6,138000,100,852000
renault,Megane,7,158000,115,872000
renault,Megane,8,118000,115,902000
renault,Megane,3,56000,100,875000
renault,Megane,4,41000,100,885000
renault,Megane,5,91000,115,865000
renault,Megane,6,151000,100,825000
renault,Megane,7,171000,115,845000
renault,Megane,8,131000,115,875000
saab,9-3,10,172100,110,757000
saab,9-3,11,146300,160,1102000
saab,9-3,12,120470,110,757000
saab,9-3,13,250680,110,757000
saab,9-3,14,124350,160,1102000
saab,9-3,16,339200,110,466000
saab,9-3,16,252800,110,517000
saab,9-3,17,298496,110,466000
saab,9-3,18,214880,110,517000
saab,9-3,19,326400,110,466000
saab,9-3,19,316000,110,517000
saab,9-3,20,158600,110,459000
saab,9-3,21,150670,110,459000
saab,9-3,23,277550,110,459000
saab,9-3,9,160000,110,770000
saab,9-3,10,130000,160,1120000
saab,9-3,11,110000,110,770000
saab,9-3,12,230000,110,770000
saab,9-3,13,115000,160,1120000
saab,9-3,15,320000,110,480000
saab,9-3,15,240000,110,530000
saab,9-3,16,280000,110,480000
saab,9-3,17,200000,110,530000
saab,9-3,18,310000,110,480000
saab,9-3,18,300000,110,530000
saab,9-3,19,150000,110,470000
saab,9-3,20,140000,110,470000
saab,9-3,22,260000,110,470000
saab,9-3,9,180000,110,750000
saab,9-3,10,150000,160,1080000
saab,9-3,11,130000,110,750000
saab,9-3,12,270000,110,750000
saab,9-3,13,135000,160,1080000
saab,9-3,15,350000,110,450000
saab,9-3,15,260000,110,500000
saab,9-3,16,310000,110,450000
saab,9-3,17,230000,110,500000
saab,9-3,18,340000,110,450000
saab,9-3,18,330000,110,500000
saab,9-3,19,170000,110,440000
saab,9-3,20,160000,110,440000
saab,9-3,22,290000,110,440000
saab,9-3,9,175000,110,760000
saab,9-3,10,145000,160,1100000
saab,9-3,11,125000,110,760000
saab,9-3,12,265000,110,760000
saab,9-3,13,130000,160,1100000
saab,9-3,15,345000,110,460000
saab,9-3,15,255000,110,510000
saab,9-3,16,305000,110,460000
saab,9-3,17,225000,110,510000
saab,9-3,18,335000,110,460000
saab,9-3,18,325000,110,510000
saab,9-3,19,165000,110,450000
saab,9-3,20,155000,110,450000
saab,9-3,22,285000,110,450000
saab,9-3,9,168000,110,768000
saab,9-3,10,138000,160,1112000
saab,9-3,11,118000,110,768000
saab,9-3,12,248000,110,768000
saab,9-3,13,122000,160,1112000
saab,9-3,15,337000,110,473000
saab,9-3,15,249000,110,523000
saab,9-3,16,299000,110,473000
saab,9-3,17,219000,110,523000
saab,9-3,18,329000,110,473000
saab,9-3,18,319000,110,523000
saab,9-3,19,161000,110,463000
saab,9-3,20,152000,110,463000
saab,9-3,22,279000,110,463000
saab,9-5,20,387300,160,642000
saab,9-5,21,445395,160,642000
saab,9-5,23,433776,160,642000
saab,9-5,19,370000,160,650000
saab,9-5,20,420000,160,650000
saab,9-5,22,410000,160,650000
saab,9-5,24,450000,160,630000
saab,9-5,19,400000,160,630000
saab,9-5,20,460000,160,630000
saab,9-5,22,450000,160,630000
saab,9-5,24,470000,160,620000
saab,9-5,19,380000,160,640000
saab,9-5,20,430000,160,640000
saab,9-5,22,420000,160,640000
saab,9-5,24,460000,160,625000
saab,9-5,19,410000,160,620000
saab,9-5,20,470000,160,620000
saab,9-5,22,460000,160,620000
saab,9-5,24,480000,160,610000
saab,9-5,19,375000,160,645000
saab,9-5,20,425000,160,645000
saab,9-5,22,415000,160,645000
saab,9-5,24,455000,160,635000
saab,9-5,19,405000,160,625000
saab,9-5,20,465000,160,625000
saab,9-5,22,455000,160,625000
saab,9-5,24,475000,160,615000
saab,9-5,19,395000,160,635000
saab,9-5,20,455000,160,635000
saab,9-5,22,445000,160,635000
saab,9-5,24,465000,160,630000
saab,9-5,19,425000,160,610000
saab,9-5,20,485000,160,610000
saab,9-5,22,475000,160,610000
saab,9-5,24,495000,160,600000
saab,9-5,19,385000,160,648000
saab,9-5,20,435000,160,638000
saab,9-5,22,425000,160,638000
saab,9-5,24,462000,160,628000
saab,9-5,19,415000,160,622000
saab,9-5,20,475000,160,622000
saab,9-5,22,465000,160,622000
saab,9-5,24,482000,160,612000
saab,9-5,19,390000,160,645000
seat,Leon,1,14000,110,1160000
seat,Leon,2,25000,110,1120000
seat,Leon,3,37500,110,1120000
seat,Leon,4,60000,110,1050000
seat,Leon,4,5000,110,1160000
seat,Leon,5,80000,110,980000
seat,Leon,6,56000,110,980000
seat,Leon,6,42000,110,1050000
seat,Leon,7,120000,110,850000
seat,Leon,9,204000,110,850000
seat,Leon,10,120000,110,850000
seat,Leon,1,16000,110,1150000
seat,Leon,2,28000,110,1110000
seat,Leon,3,40000,110,1110000
seat,Leon,4,65000,110,1030000
seat,Leon,4,10000,110,1140000
seat,Leon,5,85000,110,960000
seat,Leon,6,60000,110,960000
seat,Leon,6,45000,110,1030000
seat,Leon,7,130000,110,830000
seat,Leon,9,210000,110,830000
seat,Leon,10,130000,110,830000
seat,Leon,1,12000,110,1170000
seat,Leon,2,22000,110,1130000
seat,Leon,3,35000,110,1130000
seat,Leon,4,55000,110,1070000
seat,Leon,4,8000,110,1150000
seat,Leon,5,75000,110,1000000
seat,Leon,6,50000,110,1000000
seat,Leon,6,40000,110,1070000
seat,Leon,7,110000,110,870000
seat,Leon,9,200000,110,870000
seat,Leon,10,110000,110,870000
seat,Leon,1,15000,110,1165000
seat,Leon,2,26000,110,1115000
seat,Leon,3,38000,110,1115000
seat,Leon,4,62000,110,1045000
seat,Leon,4,7000,110,1165000
seat,Leon,5,82000,110,995000
seat,Leon,6,58000,110,995000
seat,Leon,6,43000,110,1045000
seat,Leon,7,122000,110,845000
seat,Leon,9,206000,110,845000
seat,Leon,10,122000,110,845000
seat,Leon,1,17000,110,1140000
seat,Leon,2,30000,110,1100000
seat,Leon,3,42000,110,1100000
seat,Leon,4,68000,110,1020000
seat,Leon,4,12000,110,1130000
seat,Leon,5,88000,110,950000
seat,Leon,6,62000,110,950000
seat,Leon,6,47000,110,1020000
seat,Leon,7,132000,110,820000
seat,Leon,9,212000,110,820000
seat,Leon,10,132000,110,820000
seat,Leon,1,13000,110,1168000
seat,Leon,2,24000,110,1128000
seat,Leon,3,36000,110,1128000
seat,Leon,4,58000,110,1068000
seat,Leon,4,6000,110,1168000
seat,Leon,5,78000,110,998000
seat,Leon,6,54000,110,998000
seat,Leon,6,41000,110,1068000
seat,Leon,7,118000,110,858000
seat,Leon,9,202000,110,858000
seat,Leon,10,118000,110,858000
seat,Leon,1,15500,110,1155000
seat,Leon,2,27500,110,1105000
seat,Leon,3,39500,110,1105000
seat,Leon,4,64000,110,1035000
seat,Leon,4,9000,110,1145000
seat,Leon,5,84000,110,970000
seat,Leon,6,59000,110,970000
seat,Leon,6,44000,110,1035000
seat,Leon,7,128000,110,835000
seat,Leon,9,208000,110,835000
seat,Leon,10,128000,110,835000
skoda,Octavia,1,15000,110,1250000
skoda,Octavia,3,48000,110,1150000
skoda,Octavia,4,70000,110,1080000
skoda,Octavia,4,5000,110,1250000
skoda,Octavia,5,33600,110,1150000
skoda,Octavia,6,105000,115,950000
skoda,Octavia,7,125000,150,1100000
skoda,Octavia,7,5000,110,1080000
skoda,Octavia,8,150000,105,840000
skoda,Octavia,8,175000,150,1100000
skoda,Octavia,9,160000,105,780000
skoda,Octavia,9,5000,115,950000
skoda,Octavia,9,131250,150,1100000
skoda,Octavia,11,200000,105,690000
skoda,Octavia,11,272000,105,780000
skoda,Octavia,12,170000,105,840000
skoda,Octavia,13,180000,105,840000
skoda,Octavia,13,340000,105,690000
skoda,Octavia,14,140000,105,690000
skoda,Octavia,1,18000,110,1230000
skoda,Octavia,3,50000,110,1140000
skoda,Octavia,4,75000,110,1060000
skoda,Octavia,4,10000,110,1230000
skoda,Octavia,5,38000,110,1130000
skoda,Octavia,6,110000,115,930000
skoda,Octavia,7,130000,150,1080000
skoda,Octavia,7,10000,110,1060000
skoda,Octavia,8,155000,105,820000
skoda,Octavia,8,180000,150,1080000
skoda,Octavia,9,165000,105,760000
skoda,Octavia,9,10000,115,930000
skoda,Octavia,9,135000,150,1080000
skoda,Octavia,11,210000,105,670000
skoda,Octavia,11,280000,105,760000
skoda,Octavia,12,180000,105,820000
skoda,Octavia,13,190000,105,820000
skoda,Octavia,13,350000,105,670000
skoda,Octavia,14,150000,105,670000
skoda,Octavia,1,12000,110,1270000
skoda,Octavia,3,45000,110,1160000
skoda,Octavia,4,65000,110,1100000
skoda,Octavia,4,8000,110,1240000
skoda,Octavia,5,30000,110,1170000
skoda,Octavia,6,100000,115,970000
skoda,Octavia,7,120000,150,1120000
skoda,Octavia,7,12000,110,1070000
skoda,Octavia,8,145000,105,860000
skoda,Octavia,8,170000,150,1120000
